ROW_NUM,NUMBER_RECORDS,LINK,SPEC_LOCALITY,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS,GENUS,SPECIES,COLLECTORS,YEAR_COLLECTED,MONTH_COLLECTED,DAY_COLLECTED,AGE,EAR_FROM_NOTCH,EAR_LENGTH_MM,HIND_FOOT_WITH_CLAW,HIND_FOOT_W_CLAW_MM,SEX,TAIL_LENGTH,TAIL_LENGTH_MM,TOTAL_LENGTH,TOTAL_LENGTH_MM,WEIGHT,MASS_G
430,1,https://arctos.database.museum/search.cfm?collection_object_id=24110948,Cheyenne,41.13999914,-104.8197213,10000,Erethizon,Erethizon dorsatum,"Lewis I. Miller, Morris Printz",1914,7,28,,,,,,,,,,,,
432,1,https://arctos.database.museum/search.cfm?collection_object_id=26755293,Chimney Rock,37.191825,-107.305555,1000,Erethizon,Erethizon dorsatum,Frank W. Eddy,1973,10,21,,,,,,,,,,,,
433,28,"https://arctos.database.museum/search.cfm?collection_object_id=26754912,26754914,26754916,26754918,26754961,26754963,26754965,26754975,26754977,26754979,26755026,26755030,26755098,26755100,26755102,26755104,26755106,26755108,26755179,26755181,26755184,26755265,26755327,26755329,26755333,26755340,26755349,26755428",Chimney Rock,37.191825,-107.305555,1000,Erethizon,Erethizon dorsatum,Frank W. Eddy,,,,,,,,,,,,,,,
434,2,"https://arctos.database.museum/search.cfm?collection_object_id=32985103,33159521",Chimney Rock Animal Trap,,,,Erethizon,Erethizon dorsatum,Donald Rodeck,,1,1,,,,,,,,,,,,
439,2,"https://arctos.database.museum/search.cfm?collection_object_id=28103645,28103647",Cimmaron River crossing near Hwy 56; 18 mi N of Liberal,,,,Erethizon,Erethizon dorsatum,unknown,1973,6,23,,,,,,,,,,,,
441,1,https://arctos.database.museum/search.cfm?collection_object_id=28497883,"Claymore Lake, near La Porte, John Schmid residence, 5100 ft.",,,,Erethizon,Erethizon dorsatum,"John Schmid, Gary L. Ranck",1993,11,5,,,,,,,,,,,,
545,1,https://arctos.database.museum/search.cfm?collection_object_id=24112075,"Decker's Ranch, Crested Butte, 9000'",38.86963457,-106.9482289,1000,Erethizon,Erethizon dorsatum,unknown,1899,4,27,,,,,,,,,,,,
556,1,https://arctos.database.museum/search.cfm?collection_object_id=21866109,Denver,,,,Erethizon,Erethizon dorsatum,Dr. W. S. Orr,1913,8,21,,,,,,,,,,,,
557,1,https://arctos.database.museum/search.cfm?collection_object_id=21864310,Denver,,,,Erethizon,Erethizon dorsatum,unknown,1912,8,12,,,,,,,,,,,,
566,1,https://arctos.database.museum/search.cfm?collection_object_id=26480723,"Dry Cave, Animal Fair",32.3723,-104.4815,1000,Erethizon,Erethizon dorsatum,Arthur H. Harris,1982,1,22,,,,,,,,,,,,
567,2,"https://arctos.database.museum/search.cfm?collection_object_id=26485080,26485082","Dry Cave, Animal Fair",32.3723,-104.4815,1000,Erethizon,Erethizon dorsatum,Edward M. Wingo,1971,6,15,,,,,,,,,,,,
568,2,"https://arctos.database.museum/search.cfm?collection_object_id=26485152,26485155","Dry Cave, Animal Fair",32.3723,-104.4815,1000,Erethizon,Erethizon dorsatum,Larry Wollschlager,1971,6,27,,,,,,,,,,,,
569,1,https://arctos.database.museum/search.cfm?collection_object_id=26482073,"Dry Cave, Animal Fair",32.3723,-104.4815,1000,Erethizon,Erethizon dorsatum,Richard A. Smartt,1970,6,28,,,,,,,,,,,,
570,7,"https://arctos.database.museum/search.cfm?collection_object_id=26483233,26483237,26483239,26483241,26483244,26483246,26483248","Dry Cave, Animal Fair",32.3723,-104.4815,1000,Erethizon,Erethizon dorsatum,University of Texas - El Paso,1971,,,,,,,,,,,,,,
571,1,https://arctos.database.museum/search.cfm?collection_object_id=26430827,"Dry Cave, Balcony Room",32.3723,-104.4815,231,Erethizon,Erethizon dorsatum,Kathy A. Barrie,1971,6,17,,,,,,,,,,,,
572,1,https://arctos.database.museum/search.cfm?collection_object_id=26754926,"Dry Cave, Human Corridor",32.3723,-104.4815,1000,Erethizon,Erethizon dorsatum,Larry Wollschlager,1971,6,25,,,,,,,,,,,,
573,1,https://arctos.database.museum/search.cfm?collection_object_id=26510233,"Dry Cave, Rick's Cenote",32.3723,-104.4815,1000,Erethizon,Erethizon dorsatum,Susan M. Brown,1970,6,8,,,,,,,,,,,,
574,1,https://arctos.database.museum/search.cfm?collection_object_id=26503947,"Dry Cave, Room of the Vanishing Floor",32.3723,-104.4815,1000,Erethizon,Erethizon dorsatum,Susan M. Brown,1970,6,26,,,,,,,,,,,,
576,1,https://arctos.database.museum/search.cfm?collection_object_id=21881652,Eagle,39.655264,-106.828651,3146,Erethizon,Erethizon dorsatum,unknown,1957,10,15,,,,,,,,,,,,
577,1,https://arctos.database.museum/search.cfm?collection_object_id=25937470,Eagle Mountain Ranch House,30.912,-105.051,7327,Erethizon,Erethizon dorsatum,John L. Hightower,1972,6,,,,,,,,,,,,,
582,1,https://arctos.database.museum/search.cfm?collection_object_id=28066840,east of Corvallis,,,,Erethizon,Erethizon dorsatum,unknown,1945,1,15,,,,,,,,,,,,
584,1,https://arctos.database.museum/search.cfm?collection_object_id=26285198,Echo Canyon,41.06455,-111.2805,1609,Erethizon,Erethizon dorsatum,,1953,4,26,,,,,,,,,,,,
596,1,https://arctos.database.museum/search.cfm?collection_object_id=26296012,"Ephraim Canyon, 6 mi SE Ephraim",39.36381,-111.47157,415,Erethizon,Erethizon dorsatum,Ray D. Jorgensen,1954,8,12,,,,,,,,,,,,
611,1,https://arctos.database.museum/search.cfm?collection_object_id=26296574,Fish Lake,38.53538,-111.73766,161,Erethizon,Erethizon dorsatum,Norman V. Chamberlain,1953,6,27,,,,,,,,,,,,
621,1,https://arctos.database.museum/search.cfm?collection_object_id=26276178,"Four Mile Canyon, 10 mi SE Nephi",39.59818,-111.76066,5646,Erethizon,Erethizon dorsatum,,1948,8,,,,,,,,,,,,,
626,1,https://arctos.database.museum/search.cfm?collection_object_id=26724618,Gallinas BG 19,,,,Erethizon,Erethizon dorsatum,University of New Mexico,,,,,,,,,,,,,,,
639,1,https://arctos.database.museum/search.cfm?collection_object_id=31667238,Hamburg,,,,Erethizon,Erethizon dorsatum,,1950,10,20,,,,,,,,,,,,
642,1,https://arctos.database.museum/search.cfm?collection_object_id=26004911,"Harris' Pocket, Dry Cave",32.3723,-104.4815,231,Erethizon,Erethizon dorsatum,Arthur H. Harris,1968,4,12,,,,,,,,,,,,
643,1,https://arctos.database.museum/search.cfm?collection_object_id=26006489,"Harris' Pocket, Dry Cave",32.3723,-104.4815,231,Erethizon,Erethizon dorsatum,Charles Berg,1970,6,6,,,,,,,,,,,,
652,1,https://arctos.database.museum/search.cfm?collection_object_id=26320888,"Henry Mountains, 0.25 mi W Lonesome Beaver camp, Sawmill Basin",38.02357,-110.78402,592,Erethizon,Erethizon dorsatum,Gary L. Ranck,1964,9,16,,,,,,,,,,,,
665,1,https://arctos.database.museum/search.cfm?collection_object_id=25920774,Hueco Tanks State Park and Historic Site,31.92,-106.039,8100,Erethizon,Erethizon dorsatum,R. Roy Johnson,1965,10,15,,,,,,,,,,,,
673,1,https://arctos.database.museum/search.cfm?collection_object_id=25941805,"HWY 506 AT MCGREGOR RANGE BOUNDARY (T20S, R13E, SE 1/4 SEC. 21)",32.502397,-105.868339,10818,Erethizon,Erethizon dorsatum,Richard A. Smartt,1979,7,15,,,,,,,,,,,,
676,1,https://arctos.database.museum/search.cfm?collection_object_id=30472324,Hwy 90,,,,Erethizon,Erethizon dorsatum,Rusty B. McAllister,1991,4,17,,,,,,,,,,,,
690,1,https://arctos.database.museum/search.cfm?collection_object_id=26534095,Isleta Cave No. 1,34.89236389,-106.7583139,1000,Erethizon,Erethizon dorsatum,George A. Agogino,1946,7,2,,,,,,,,,,,,
713,1,https://arctos.database.museum/search.cfm?collection_object_id=26509083,Khulo Site,32.067027,-107.052655,1000,Erethizon,Erethizon dorsatum,"Richard A. Smartt, William R. Smartt",1970,,,,,,,,,,,,,,
725,1,https://arctos.database.museum/search.cfm?collection_object_id=26758596,LA 11841 Gallina,,,,Erethizon,Erethizon dorsatum,unknown,1975,6,11,,,,,,,,,,,,
737,1,https://arctos.database.museum/search.cfm?collection_object_id=25942838,"LINCOLN NATL FOREST, 4 MI LINCOLN NATL FOREST, 4 MI LINCOLN NATL.",,,,Erethizon,Erethizon dorsatum,Robert C. Ziobro,1976,6,24,,,,,,,,,,,,
738,4,"https://arctos.database.museum/search.cfm?collection_object_id=32943313,33015656,33061782,33084343",Little Box Elder Cave,,,,Erethizon,Erethizon dorsatum,Donald Rodeck,,1,1,,,,,,,,,,,,
739,1,https://arctos.database.museum/search.cfm?collection_object_id=33016952,Little Box Elder Cave,,,,Erethizon,Erethizon dorsatum,Peter Robinson,,1,1,,,,,,,,,,,,
740,1,https://arctos.database.museum/search.cfm?collection_object_id=32941677,Little Box Elder Cave,,,,Erethizon,Erethizon dorsatum,,1948,,1,,,,,,,,,,,,
741,4,"https://arctos.database.museum/search.cfm?collection_object_id=32941688,32990438,32998135,32998144",Little Box Elder Cave,,,,Erethizon,Erethizon dorsatum,,1949,,1,,,,,,,,,,,,
742,4,"https://arctos.database.museum/search.cfm?collection_object_id=32990671,32990724,32998165,33080386",Little Box Elder Cave,,,,Erethizon,Erethizon dorsatum,,1952,,1,,,,,,,,,,,,
743,4,"https://arctos.database.museum/search.cfm?collection_object_id=32942365,32990810,32990813,33119455",Little Box Elder Cave,,,,Erethizon,Erethizon dorsatum,,1956,,1,,,,,,,,,,,,
744,1,https://arctos.database.museum/search.cfm?collection_object_id=33118703,Little Box Elder Cave,,,,Erethizon,Erethizon dorsatum,,,1,1,,,,,,,,,,,,
754,1,https://arctos.database.museum/search.cfm?collection_object_id=24127094,Longmont,40.16721248,-105.1013935,5000,Erethizon,Erethizon dorsatum,D. W. Spangler,1910,,,,,,,,,,,,,,
759,1,https://arctos.database.museum/search.cfm?collection_object_id=26296572,"Lost Creek Reservoir, Fishlake Plateau",38.70684,-111.69607,483,Erethizon,Erethizon dorsatum,Jon B. Ghiselin,1956,9,3,,,,,,,,,,,,
773,1,https://arctos.database.museum/search.cfm?collection_object_id=26326357,Maple Canyon,39.55518,-111.66006,1139,Erethizon,Erethizon dorsatum,unknown,1963,5,,,,,,,,,,,,,
815,1,https://arctos.database.museum/search.cfm?collection_object_id=26287192,mouth of Emigration Canyon,40.75056,-111.81028,805,Erethizon,Erethizon dorsatum,,1947,3,4,,,,,,,,,,,,
817,1,https://arctos.database.museum/search.cfm?collection_object_id=26272821,mouth of Negro Bill Canyon,38.6215,-109.5424,402,Erethizon,Erethizon dorsatum,Keith R. Kelson,1946,7,16,,,,,,,,,,,,
830,1,https://arctos.database.museum/search.cfm?collection_object_id=26471694,"NE 1/4 of SW 1/4 T46N R27W Sec20, Marquette Co., Michigan",,,,Erethizon,Erethizon dorsatum,NMU Legacy Collector,,1,,,,,,,,,,,,,
839,1,https://arctos.database.museum/search.cfm?collection_object_id=29747606,Near Henefer,,,,Erethizon,Erethizon dorsatum,unknown,,,,,,,,,,,,,,,
844,1,https://arctos.database.museum/search.cfm?collection_object_id=28086122,near Salmon,45.175755,-113.895901,2500,Erethizon,Erethizon dorsatum,unknown,1972,3,2,,,,,,,,,,,,
847,1,https://arctos.database.museum/search.cfm?collection_object_id=24128287,near Trout Creek Pass,38.90999289,-105.9744481,5000,Erethizon,Erethizon dorsatum,Sylvia M. Sutton,1961,5,8,,,,,,,,,,,,
861,1,https://arctos.database.museum/search.cfm?collection_object_id=25946550,No data,,,,Erethizon,Erethizon dorsatum,John C. Bokich,,,,,,,,,,,,,,,
862,6,"https://arctos.database.museum/search.cfm?collection_object_id=25946485,25946671,25946763,25946814,25947000,27159555",No data,,,,Erethizon,Erethizon dorsatum,unknown,,,,,,,,,,,,,,,
863,1,https://arctos.database.museum/search.cfm?collection_object_id=25927652,"no data, North America",,,,Erethizon,Erethizon dorsatum,unknown,,,,,,,,,,,,,,,
896,1,https://arctos.database.museum/search.cfm?collection_object_id=24115065,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,D. M. Andrews,,,,,,,,,,,,,,,
901,1,https://arctos.database.museum/search.cfm?collection_object_id=26346655,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,Jack M. Broughton,,,,,,,,,,,,,,,
908,1,https://arctos.database.museum/search.cfm?collection_object_id=30116293,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,Thomas E. Lee Jr.,1880,1,1,,,,,,,,,,,,
910,1,https://arctos.database.museum/search.cfm?collection_object_id=28060150,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,unknown,1950,4,6,,,,,,,,,,,,
913,2,"https://arctos.database.museum/search.cfm?collection_object_id=26337658,26341379",No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,unknown,,12,31,,,,,,,,,,,,
915,13,"https://arctos.database.museum/search.cfm?collection_object_id=21881679,24115067,24116534,27532936,27549506,27549561,27549563,28070442,28088770,28101994,28496453,28498348,28498350",No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,unknown,,,,,,,,,,,,,,,
916,1,https://arctos.database.museum/search.cfm?collection_object_id=30454679,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,Utah State University,,1,1,,,,,,,,,,,,
935,5,"https://arctos.database.museum/search.cfm?collection_object_id=30198444,30199220,30199254,30199324,31371007",No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,2022,3,15,,,,,,,,,,,,
938,3,"https://arctos.database.museum/search.cfm?collection_object_id=27070578,31678861,32647493",No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,,,,,,,,,,,,,,,
941,5,"https://arctos.database.museum/search.cfm?collection_object_id=25901447,26019261,26019263,26074556,26441167","No specific locality recorded., North America",,,,Erethizon,Erethizon dorsatum,NMU Legacy Collector,,,,,,,,,,,,,,,
959,1,https://arctos.database.museum/search.cfm?collection_object_id=26274905,"Oquirrh Mountains, Butterfield Canyon",40.48675,-112.16605,805,Erethizon,Erethizon dorsatum,Harold S. Crane,1947,8,19,,,,,,,,,,,,
960,1,https://arctos.database.museum/search.cfm?collection_object_id=25958273,ORGAN MTS.,,,,Erethizon,Erethizon dorsatum,R. Kretschman,1969,,,,,,,,,,,,,,
970,1,https://arctos.database.museum/search.cfm?collection_object_id=26309948,"Pavant Range, Pavant Ranger Station",38.64521,-112.461,161,Erethizon,Erethizon dorsatum,Guy Graham Musser,1960,9,6,,,,,,,,,,,,
981,1,https://arctos.database.museum/search.cfm?collection_object_id=30821271,Pine Valley Campground,,,,Erethizon,Erethizon dorsatum,Ross Hardy,1943,6,1,,,,,,,,,,,,
989,1,https://arctos.database.museum/search.cfm?collection_object_id=26299572,"Post Canyon, 54 mi S Ouray",39.3582,-109.82,1609,Erethizon,Erethizon dorsatum,Gary L. Ranck,1959,9,13,,,,,,,,,,,,
997,1,https://arctos.database.museum/search.cfm?collection_object_id=26275713,"Raft River Mountains, George Creek, 7.5 mi SE Yost",41.88399,-113.43844,5266,Erethizon,Erethizon dorsatum,,1947,10,15,,,,,,,,,,,,
998,1,https://arctos.database.museum/search.cfm?collection_object_id=26275715,"Raft River Mountains, George Creek, 7 mi SE Yost",41.88911,-113.4453,5412,Erethizon,Erethizon dorsatum,,1947,5,11,,,,,,,,,,,,
1000,1,https://arctos.database.museum/search.cfm?collection_object_id=25944018,"RAVINE II, CHIMNEY ROCK.",37.22,-107.34,8045,Erethizon,Erethizon dorsatum,Frank W. Eddy,1972,7,23,,,,,,,,,,,,
1001,1,https://arctos.database.museum/search.cfm?collection_object_id=26323059,Red Butte Canyon,40.78765,-111.78695,4828,Erethizon,Erethizon dorsatum,Kathryn M. Kohler,1969,4,29,,,,,,,,,,,,
1016,3,"https://arctos.database.museum/search.cfm?collection_object_id=25945139,25945142,25945145",ROCKY ARROYO,32.480422,-104.418365,3664,Erethizon,Erethizon dorsatum,Arthur H. Harris,1975,6,13,,,,,,,,,,,,
1044,1,https://arctos.database.museum/search.cfm?collection_object_id=26535756,Sapawe Pueblo,36.2998,-106.1569,1000,Erethizon,Erethizon dorsatum,University of New Mexico,1963,6,26,,,,,,,,,,,,
1045,1,https://arctos.database.museum/search.cfm?collection_object_id=26535491,Sapawe Pueblo,36.2998,-106.1569,1000,Erethizon,Erethizon dorsatum,University of New Mexico,1963,7,1,,,,,,,,,,,,
1046,1,https://arctos.database.museum/search.cfm?collection_object_id=26535798,Sapawe Pueblo,36.2998,-106.1569,1000,Erethizon,Erethizon dorsatum,University of New Mexico,1963,7,2,,,,,,,,,,,,
1047,1,https://arctos.database.museum/search.cfm?collection_object_id=26535513,Sapawe Pueblo,36.2998,-106.1569,1000,Erethizon,Erethizon dorsatum,University of New Mexico,1963,7,11,,,,,,,,,,,,
1048,1,https://arctos.database.museum/search.cfm?collection_object_id=26535834,Sapawe Pueblo,36.2998,-106.1569,1000,Erethizon,Erethizon dorsatum,University of New Mexico,1963,7,18,,,,,,,,,,,,
1049,1,https://arctos.database.museum/search.cfm?collection_object_id=26535456,Sapawe Pueblo,36.2998,-106.1569,1000,Erethizon,Erethizon dorsatum,University of New Mexico,1963,7,29,,,,,,,,,,,,
1061,1,https://arctos.database.museum/search.cfm?collection_object_id=24129501,Sedalia,39.43693994,-104.9591791,1000,Erethizon,Erethizon dorsatum,"Lewis I. Miller, Morris Printz",1914,7,12,,,,,,,,,,,,
1070,1,https://arctos.database.museum/search.cfm?collection_object_id=26079281,Sierra Diablo Cave,31.205281,-105.023447,40,Erethizon,Erethizon dorsatum,University of Texas - El Paso,2011,6,9,,,,,,,,,,,,
1077,1,https://arctos.database.museum/search.cfm?collection_object_id=26285089,Smith and Morehouse Creek,40.7521,-111.0996,8047,Erethizon,Erethizon dorsatum,,1947,3,4,,,,,,,,,,,,
1082,1,https://arctos.database.museum/search.cfm?collection_object_id=27114481,"S of Anchorage; Turnagain Arm, near shore",60.8,-151,,Erethizon,Erethizon dorsatum,"Robert L. Rausch, Virginia R. Rausch",1960,3,27,,,,,,,,,,,,
1083,1,https://arctos.database.museum/search.cfm?collection_object_id=24129190,S of Green Mountain,39.97621734,-105.3011186,1000,Erethizon,Erethizon dorsatum,"Harry Jones-Burdick, John Clark",1938,,,,,,,,,,,,,,
1086,1,https://arctos.database.museum/search.cfm?collection_object_id=26264932,southeast Salt Lake City,40.66515,-111.82225,9656,Erethizon,Erethizon dorsatum,T. J. Bridwell,1934,6,3,,,,,,,,,,,,
1091,1,https://arctos.database.museum/search.cfm?collection_object_id=21864468,South Park,39.065742,-105.81497,40000,Erethizon,Erethizon dorsatum,Tom Coleman,1912,2,20,,,,,,,,,,,,
1096,1,https://arctos.database.museum/search.cfm?collection_object_id=29157811,Specific locality encumbered,35.688608,-106.865951,100782,Erethizon,Erethizon dorsatum,"Richard A. Smartt, David J. Hafner",1984,1,1,,,,,,,,,,,,
1097,2,"https://arctos.database.museum/search.cfm?collection_object_id=29165458,29165459",Specific locality encumbered,35.688608,-106.865951,100782,Erethizon,Erethizon dorsatum,"Richard A. Smartt, David J. Hafner",1984,1,10,,,,,,,,,,,,
1103,1,https://arctos.database.museum/search.cfm?collection_object_id=26321038,Spirit Lake,40.84105,-109.9978,415,Erethizon,Erethizon dorsatum,unknown,1964,8,28,,,,,,,,,,,,
1104,1,https://arctos.database.museum/search.cfm?collection_object_id=26295178,"Spring Canyon, 3 mi NE Fruita, Capitol Reef National Monument",38.34295,-111.29555,12328,Erethizon,Erethizon dorsatum,Jon B. Ghiselin,1956,6,26,,,,,,,,,,,,
1129,1,https://arctos.database.museum/search.cfm?collection_object_id=25926747,"(T20S, R12E, SEC 17).",32.568,-105.738,969,Erethizon,Erethizon dorsatum,Brett D. Russell,1979,8,9,,,,,,,,,,,,
1136,1,https://arctos.database.museum/search.cfm?collection_object_id=29355043,"Taylor Canyon, Book Cliffs",39.485237,-109.1253089,2774,Erethizon,Erethizon dorsatum,Dana J. Shurtleff,1994,7,5,,,,,,,,,,,,
1137,1,https://arctos.database.museum/search.cfm?collection_object_id=24130018,"Taylor Hill Placer, 12 miles NW of Leadville",39.38555526,-106.2880688,5000,Erethizon,Erethizon dorsatum,Edgar Shannon Anderson,1961,8,27,,,,,,,,,,,,
1161,1,https://arctos.database.museum/search.cfm?collection_object_id=26301154,"Tushar Mountains, 1 mi NW Kents Lake",38.2453,-112.47495,2079,Erethizon,Erethizon dorsatum,Guy Graham Musser,1960,7,24,,,,,,,,,,,,
1162,1,https://arctos.database.museum/search.cfm?collection_object_id=26303025,"Tushar Mountains, Big Flat Guard Station",38.28833,-112.35806,51,Erethizon,Erethizon dorsatum,Guy Graham Musser,1960,8,15,,,,,,,,,,,,
